sku,product_name,url,image_url,price,discount_price,category,description
50219-3,Forms Kit,https://safetydocs.safetyculture.com/checklists-forms-registers/ohs-whs-tools-forms-kit-50219,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/2386/images/4276/safetyculture-forms-kit__07307.1640165006.386.513.jpg?c=1,99.95,0.00,"Policies & Procedures > Checklists, Forms & Registers > Forms"," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; The Forms KitThe Forms Kit is a comprehensive collection of essential safety documents designed to simplify safety management across various industries. This kit provides businesses with ready-to-use forms and checklists that help ensure compliance, reduce risk, and foster a safer working environment.Content Overview Document Register: Tracks all safety documents, so that everything is in place and up to date.;  Electrical Equipment Register: Records electrical tools and machinery used in the workplace.;  Hazard Report Form: Allows workers to quickly report any potential hazards.;  Hazardous Substances - Dangerous Goods Register: Maintains a record of any hazardous materials onsite.;  Incident/Near Miss/Hazard Report Register: Logs incidents and near-miss events for future analysis and prevention.;  Induction Checklist: New workers undergo a thorough safety induction.;  Injuries/Illness Register: Keeps track of workplace injuries and illnesses.;  Job Safety & Environmental Analysis (JSEA): Identifies potential risks in specific tasks.;  Personal Protective Equipment (PPE) Register: Monitors the PPE supplied to workers.;  Plant & Equipment Register: Keeps a record of plant machinery and equipment used.;  Plant Risk Assessment Form: Assesses risks associated with the use of plant machinery.;  Risk Assessment Form: Aids in evaluating potential hazards and implementing control measures.;  Risk Register: Tracks identified risks and their control actions.;  Safe Work Method Statement (SWMS) Template: Provides a framework for documenting safe work practices.;  Safety Meeting/Toolbox Talk Record: Logs safety discussions and meetings held within the workplace.;  Safe Work Method Statement (SWMS) Checklist: SWMS documents are comprehensive and up to date.;  Vehicle Maintenance Log: Keeps track of vehicle maintenance for safe operation.;  Vehicle Pre-Operational Checklist: Checks vehicles before operation for safety readiness.;  Worker Training, Competency & Induction Register: Records worker training and competencies for compliance.; Key Benefits of the Forms Kit Simplified Compliance: Helps businesses easily track and document workplace safety measures for legal compliance.;  Improved Safety Management: Provides businesses with tools to actively identify and control hazards.;  Enhanced Record-keeping: Critical safety information is logged and accessible when needed.;  Boosted Operational Efficiency: Reduces the time and effort spent creating safety documents from scratch, freeing up resources for other tasks.; Who is it Suitable For?This kit is ideal for businesses of all sizes and industries, especially those in construction, manufacturing, logistics, and more. Whether you're starting fresh or looking to improve your current safety system, the Forms Kit is your reliable resource.Enhance your workplace practices and maintain safety with this all-in-one solution. Order today to improve your safety management processes!"
60632-1,Jacky Bin Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-safe-operating-procedure-sop-templates/jacky-bin-safe-operating-procedure/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/4131/images/6573/safetydocs-by-safetyculture-jacky-bin-safe-operating-procedure__97753.1749255194.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Non-Powered Equipment SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Jacky Bin Safe Operating Procedure (SOP)The Jacky Bin Safe Operating Procedure (SOP) is an essential guide for businesses using Jacky Bins to ensure safe and efficient handling.Contents Personal Protective Equipment: Lists necessary gear like safety boots, high-visibility clothing, gloves, and safety glasses to protect workers from potential hazards.;  Hazards: Identifies risks such as manual handling injuries, crushing injuries, falling objects, and slipping hazards to raise awareness and prevent accidents.;  Precautions: Outlines essential safety measures, including training requirements, weight limits, and proper securing techniques to prevent mishaps.;  Maintenance: Provides guidelines for regular inspections, storage, and repair of Jacky Bins to ensure they remain in optimal condition.;  Work Area: Describes how to maintain a safe and efficient work environment by ensuring stable surfaces, clear pathways, and designated operating zones.;  Pre-Operational Inspection: Lists the steps for checking the bin's condition and ensuring it is ready for safe use.;  Operation: Offers a step-by-step guide to safely using Jacky Bins, from inspection to secure attachment and controlled movements.;  Employee Training and Induction Register: Tracks training completion, competency levels, and refresher dates to ensure all personnel are adequately prepared.; SOP Training QuizThe Jacky Bin SOP incorporates a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging learning tool to test workers' understanding of the SOP.;  Assessment Format: Featuring a mix of multiple-choice and true/false questions, the quiz is structured to evaluate knowledge effectively, with answers provided to facilitate learning.; Equip your team with the Jacky Bin SOP to enhance safety and compliance in your workplace."
60291-2,Dead Animal Management on Farms Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-safe-operating-procedure-sop-templates/dead-animal-management-on-farms-sop-60291/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/3350/images/4986/safetyculture-dead-animal-management-on-farms-safe-operating-procedure__43105.1640163104.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Agriculture SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Dead Animal Management on Farms Safe Operating Procedure (SOP)The Dead Animal Management on Farms Safe Operating Procedure (SOP) is a comprehensive guide designed to help farms manage the disposal of deceased animals safely and efficiently.Contents Precautions: Outlines essential worker training requirements, including induction, safe operating procedures, and first aid, to mitigate risks associated with dead animal management.;  Hazards: Identifies potential hazards, including biological risks, wounded animals, equipment failure, and manual handling, to prevent harm.;  Dispatching Animals: Guidelines for the humane dispatching of animals following RSPCA standards for ethical treatment and compliance.;  Resources: Acknowledges providing resources and controls, such as adequate staffing, rest breaks, and lifting aids, to support safe operations.;  Disposal Site: Instructions for selecting and managing disposal sites in line with environmental regulations, considering factors like soil type and water drainage.;  Parasite Exposure: Information on preventing parasite transmission from animals to workers, including body checks and separate laundering of clothing.;  Moving Dead Animals: Safe handling practices for moving deceased animals, emphasising the use of PPE and mechanical aids to reduce pathogen transmission risks.;  Hygiene Protocols: Hygiene measures to follow after handling animals, such as washing hands and avoiding eating or drinking until clean, to prevent biological agent exposure.;  Worker Training and Induction Register: A register template to document worker training so all workers are adequately prepared for their tasks.; SOP Training QuizThe Dead Animal Management on Farms SOP incorporates a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging tool to test workers' understanding of the SOP.;  Assessment Format: Featuring multiple-choice and true/false questions, the quiz evaluates knowledge effectively, with answers to facilitate learning.; Equip your farm with the Dead Animal Management on Farms SOP to enhance safety and standards."
60634-1,Lifting Shackles Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-safe-operating-procedure-sop-templates/lifting-shackles-safe-operating-procedure/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/4133/images/6583/safetydocs-by-safetyculture-lifting-shackles-safe-operating-procedure__69800.1749255204.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Lifting Equipment SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; The Lifting Shackles Safe Operating Procedure (SOP)The Lifting Shackles Safe Operating Procedure (SOP) provides comprehensive instructions and safety measures tailored to the use of lifting shackles, helping businesses maintain compliance and protect their workforce.Contents Personal Protective Equipment: Lists essential gear like steel-toe boots, high-visibility clothing, and cut-resistant gloves to ensure worker safety during lifting operations.;  Hazards: Identifies potential risks such as load drops, crushing injuries, and shock loading, providing a clear understanding of what to avoid.;  Precautions: Offers practical advice on using shackles correctly, including selecting the right shackle for the load and ensuring pins are properly secured.;  Maintenance: Outlines the importance of regular cleaning, inspection, and lubrication of shackles to maintain their integrity and performance.;  Work Area: Lists how to prepare the lifting zone, establish exclusion zones, and maintain safe pathways to prevent accidents.;  Pre-Operational Inspection: Guides users through checking shackles for wear, verifying markings, and ensuring pins are engaged before use.;  Operation: Provides step-by-step instructions for safely using shackles, from PPE requirements to performing test lifts and post-operation inspections.;  Employee Training and Induction Register: A template for recording employee training, ensuring all workers are competent in using lifting shackles safely.; SOP Training QuizThe Lifting Shackles SOP incorporates a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging learning tool to test workers' understanding of the SOP.;  Assessment Format: Featuring a mix of multiple-choice and true/false questions, the quiz is structured to evaluate knowledge effectively, with answers provided to facilitate learning.; Equip your team with the knowledge and tools they need to perform lifting operations safely and efficiently. Purchase the Lifting Shackles SOP today and take a proactive step towards a safer workplace."
90015-3,Domestic Violence Policy,https://safetydocs.safetyculture.com/supporting-documents/domestic-violence-policy/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/3378/images/4405/safetyculture-domestic-violence-policy__57908.1640164183.386.513.jpg?c=1,29.95,0.00,Policies & Procedures > Policies > Workplace Mental Health & Psychosocial Policies," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Domestic Violence PolicyThe Domestic Violence Policy is designed to support businesses in creating a safe and supportive work environment for workers affected by domestic violence. This policy ensures that organisations are equipped to handle such sensitive issues with care and compliance.This policy outlines what happens if an worker becomes a victim or witness of domestic abuse while at work or as part of their job responsibilities outside the office environment. It also provides information about how to report such incidents internally as well as externally through appropriate agencies.Content Overview Introduction: Discusses the impact of domestic violence on individuals and workplaces, highlighting the importance of addressing these issues.;  Review Procedure: Outlines the process for reviewing the policy, ensuring it remains effective and up-to-date with legislative changes.;  Terminology: Defines key terms and acronyms used within the policy for clarity and understanding.;  Document Control: Details the distribution and amendment records to maintain the integrity of the policy.;  Domestic Violence Policy: Describes the organisation's commitment to providing a safe workplace and supporting victims of domestic violence.;  DV Safety Plan: Provides guidance on creating a safety plan tailored to the needs of affected workers.;  DV Workplace Safety Plan: Offers a structured approach to ensuring workplace safety for those impacted by domestic violence.; Key Benefits of Implementing the Policy Enhanced Workplace Safety: Establishes procedures to protect workers from domestic violence-related risks, fostering a secure environment.;  Increased worker Support: Provides resources and support mechanisms for affected workers, promoting well-being and retention.;  Compliance with Legal Standards: Aligns with national employment standards and relevant legislation, reducing legal risks.;  Improved Productivity: Reduces absenteeism and turnover by addressing domestic violence issues proactively.; Who is it Suitable For?The Domestic Violence Policy is suitable for any business seeking to enhance workplace safety and support for workers. It is particularly beneficial for HR professionals, managers, and business owners committed to fostering a compassionate and compliant work environment.Take the first step in safeguarding your workplace and supporting your team by integrating the Domestic Violence Policy. With instant document delivery and easy customisation, you can ensure your organisation is prepared to handle domestic violence issues with sensitivity and care."
60092-4,Engine Crane Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-operating-procedures/engine-crane-sop-60092,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/2434/images/4297/safetyculture-engine-crane-safe-operating-procedure__72839.1640165028.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Automotive SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Engine Crane Safe Operating Procedure (SOP)The Engine Crane Safe Operating Procedure (SOP) outlines step-by-step processes for safe operation, helping workers manage risks effectively.Contents PPE: Lists the necessary personal protective equipment required for safe operation.;  Hazards: Identifies potential hazards like pedestrian interference, machinery movement, and hydraulic failure.;  Pre-Operational Inspection: Details daily checks to confirm the crane's readiness and safety.;  Precautions: Outlines training and competency requirements for operators.;  Maintenance: Provides guidelines for recording service information and following LOTO procedures.;  Operation: Describes the correct method for using the crane, from setup to lifting and lowering.;  Cleaning: Advises on proper cleaning techniques to maintain equipment integrity.;  Hazard Checklist: Includes a checklist so all potential hazards are assessed and managed.; SOP Training QuizThe Engine Crane Safe Operating Procedure includes a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging tool to test workers' understanding of the SOP.;  Assessment Format: Featuring multiple-choice and true/false questions, the quiz evaluates knowledge effectively, with answers to facilitate learning.; Equip your team with the Engine Crane SOP to promote a safer workplace. This document is instantly accessible and fully customisable so your business meets its safety obligations efficiently."
60221-3,Lock Out Tag Out - LOTO Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-operating-procedures/lock-out-tag-out-loto-sop-60221,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/3048/images/4954/safetyculture-lock-out-tag-out-loto-safe-operating-procedure__55908.1640164060.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Powered Equipment SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Lock Out Tag Out - LOTO Safe Operating Procedure (SOP)The Lock Out Tag Out - LOTO Safe Operating Procedure (SOP) is designed to help businesses implement safe work processes during lockout/tagout activities.Contents LOTO Procedure: Detailed steps to safely lock out and tag out equipment so all energy sources are isolated before maintenance begins.;  Restoring Equipment to Service Procedure: Instructions for safely bringing equipment back online, including removing locks and tags and notifying personnel.;  Personal Protective Equipment (PPE): Lists the necessary protective gear to minimise risk during lockout/tagout operations.;  Precautions: Essential safety measures and risk assessment to consider before starting any lockout/tagout procedure.;  Procedure: Fields for procedures and corresponding images to guide workers through the lockout/tagout process.;  Risk Assessment Form: A tool for evaluating potential hazards and implementing control measures to reduce risk.; SOP Training QuizThe Lock Out Tag Out - LOTO SOP incorporates a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging tool to test workers' understanding of the SOP.;  Assessment Format: Featuring multiple-choice and true/false questions, the quiz evaluates knowledge effectively, with answers to facilitate learning.; Get started today and enhance your workplace safety practices."
70070-2,Emergency Response Procedure - Medical,https://safetydocs.safetyculture.com/ohs-policies/emergency-response-procedure-medical-70070,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/3053/images/4670/safetyculture-emergency-response-procedure-medical-70070-1__62575.1640164050.386.513.jpg?c=1,9.95,0.00,Policies & Procedures > Policies > Emergency Response Policies & Procedures," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Emergency Response Procedure - MedicalThe Medical Emergency Response Procedure is designed to guide staff through the critical steps of handling medical emergencies. This procedure ensures the safety of everyone involved, providing clear and concise instructions for effective response.Content Overview Emergency Response Outline: Outlines the steps for assisting someone in a medical emergency, including CPR.;  Incident/Near-Miss Report Form: Includes a form for documenting incidents or near misses, aiding in future prevention and compliance.; Key Benefits of Implementing the Policy Enhanced Safety: Ensures staff are prepared to handle medical emergencies, reducing risk and improving outcomes.;  Regulatory Compliance: Assists businesses in meeting Occupational Health and Safety obligations.;  Customisable: Tailor the procedure to fit specific workplace needs, ensuring relevance and effectiveness.; Who is it Suitable For? Construction companies;  Manufacturing plants;  Offices and corporate environments;  Retail businesses;  Educational institutions; Equip your team with the Emergency Response Procedure - Medical and ensure a safer workplace today. With instant document delivery and easy integration into existing systems, this procedure is a vital addition to your safety toolkit."
10330-6,Concrete Underpinning Safe Work Method Statement,https://safetydocs.safetyculture.com/swms/concrete-underpinning-swms-10330,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/2420/images/4842/safetyculture-concrete-underpinning-safe-work-method-statement__34523.1640165156.386.513.jpg?c=1,89.95,0.00,Safe Work Method Statement (SWMS) Templates > Concreting SWMS," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Concrete Underpinning Safe Work Method Statement (SWMS)This Concrete Underpinning Safe Work Method Statement (SWMS) provides guidelines for safely conducting concrete underpinning work, covering controls for various hazards and environmental considerations.Job Steps Covered in Concrete Underpinning SWMS Planning: Focuses on hazard identification and control measure implementation before work begins.;  Provide Training on Health Effects Associated with Respirable Crystalline Silica Dust: Workers are informed about silica dust hazards.;  Check Weather Conditions & Prepare: Addresses weather conditions and environmental considerations.;  Arrival On-site & Assess On-site Conditions: Safe setup and hazard assessment.;  Work Area Set-up: Prevents unauthorised access and manages overhead electric line risks.;  Establish Temporary Traffic Control (TMP): Steps to safeguard public and pedestrian access.;  Environment: Manages environmental impacts including noise, air quality, and waste.;  Housekeeping: Maintains cleanliness to prevent slips, trips, and falls.;  Manual Tasks: Addresses musculoskeletal disorder (MSD) injury prevention.;  Materials Delivery: Manages risks associated with mobile plant and material handling.;  Working with Powered & Non-powered Tools: Prevents electrocution and tool-related injuries.;  Hazardous Substance/Chemical Use: Safe handling and use of chemicals.;  Pre-inspect Props & Jacking Components: Prevents equipment failure and structure collapse.;  Excavating & Backfilling: Manages excavation risks and structural integrity.;  Installing & Removing Trench Shields/Jacks/Props/Shoring: Helps to ensure communication and safety during installation/removal.;  Excavation (water charged ground): Prevents drowning and manages hazardous atmospheres.;  Buried Contaminants: Addresses unexpected hazardous material discovery.;  Working in the Excavation: Prevents engulfment and Safe working conditions.;  Concrete Foundation Placement: Manages formwork collapse risks.;  Formwork Removal: Check structural integrity before removal.;  On Completion: Secures the site and equipment post-completion.;  Emergency Response: Outlines control measures for injuries, fatalities, and environmental damage.; Each purchase of our SWMS comes with a complimentary copy of the Legislation & Codes of Practice Reference List, valued at $19.95. This valuable resource provides an up-to-date overview of relevant laws and standards, further supporting your compliance efforts.Key Features of the SWMS Comprehensive Planning and Assessment: Provides steps for planning and assessing site conditions for safety and efficiency.;  Mobile Plant Movement: Safe operation of mobile plant equipment through exclusion zones, spotters, and traffic management plans.;  Depth Safety Protocols: Includes measures for safety when working at significant depths, such as tunnels or mines.;  Contaminant and Atmosphere Management: Provides guidelines for managing risks in areas that may have a contaminated or flammable atmosphere.; Who is it Suitable For?This SWMS is essential for businesses and workers involved in concrete underpinning projects, including construction managers, site supervisors, and ground workers. It serves as a critical tool for anyone looking to maintain safety and compliance in high-risk construction activities.Ensure your team is equipped with the knowledge and tools to safely conduct concrete underpinning work. This SWMS not only aids in regulatory compliance but also promotes a culture of safety on the job site. Get your copy today and take a proactive step toward a safer workplace."
60194-3,Vehicle Immobilisation Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-operating-procedures/vehicle-immobilisation-sop-60194,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/2954/images/4839/safetyculture-vehicle-immobilisation-sop-60194-2__42549.1640164173.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Powered Plant SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Vehicle Immobilisation Safe Operating Procedure (SOP)The Vehicle Immobilisation Safe Operating Procedure (SOP) is designed to guide businesses in implementing step-by-step processes for safely immobilising vehicles.Contents Hazards: Identifies potential hazards such as manual handling, mechanical failures, and human errors that could lead to accidents.;  Precautions: Outlines measures to mitigate identified hazards so operators are licensed and competent.;  General Controls: Guidelines for safe parking practices, including securing the vehicle and ensuring the area is free of hazards.;  Breakdowns: Advises on steps to take during vehicle breakdowns, including setting up exclusion zones and using wheel chocks.;  Cleaning & Working Under Heavy Vehicles/Trailers: Safety measures for cleaning and working under vehicles, including the use of axle stands and jacks.;  Operation: Instructions for operating vehicles safely, focusing on parking and securing procedures.;  Worker Training and Induction Register: Includes a register to track worker training and competency levels.; SOP Training QuizThe Vehicle Immobilisation SOP incorporates a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz engages workers, testing their understanding of the SOP.;  Assessment Format: Featuring multiple-choice and true/false questions, the quiz effectively evaluates knowledge, with answers to facilitate learning.; Equip your team with the knowledge and tools to safely immobilise vehicles. Purchase the Vehicle Immobilisation SOP today and enhance your workplace safety."
10308-8,Private Residences - Working in Safe Work Method Statement,https://safetydocs.safetyculture.com/swms/private-residences-working-in-safe-work-method-statement/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/1683/images/4047/safetyculture-private-residences-working-in-safe-work-method-statement__46140.1640163101.386.513.jpg?c=1,89.95,0.00,Safe Work Method Statement (SWMS) Templates > Electrical - HVAC - Solar SWMS," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Private Residences - Working in Safe Work Method Statement (SWMS)This Private Residences - Working In Safe Work Method Statement (SWMS) outlines the job steps, hazards and controls associated with workers undertaking work at a private residence (such as locksmiths, maintenance etc.) This SWMS is intended as a guide when dealing with members of the public.Job Steps Covered in Private Residences - Working in SWMS Training: Emphasises the importance of proper training in communication protocols for safety.;  Planning: Highlights the need for hazard and risk consultation and documentation.;  Arrival On-site & Assess Onsite Conditions: Focuses on assessing the site for safety upon arrival.;  Check Weather Conditions & Prepare: Addresses the precautions for outdoor work environments.;  Work Area Set-up: Details setting up a safe work area, including establishing exclusion zones.;  Environment: Covers the management of environmental impacts.;  Housekeeping: Stresses the importance of maintaining cleanliness to prevent accidents.;  Manual Tasks: Discusses safe handling to prevent musculoskeletal injuries.;  Working At The Residence: Outlines safe work practices within the residence.;  Working With Powered & Non-Powered Tools: Advises on the safe use of tools to prevent accidents.;  Hazardous Substance/Chemical Use: Guides on safe handling and usage of chemicals.;  Working At Height On Ladders, Trestles, Mobile Scaffold, Fixed Scaffold & Openings: Provides safety measures for working at height.;  Working in a Ceiling Space: Focuses on electrical safety and heat stress management.;  On Completion: Describes the steps to safely conclude work activities.;  Emergency Response: Prepares workers for an effective emergency response.; Each purchase of our SWMS comes with a complimentary copy of the Legislation & Codes of Practice Reference List, valued at $19.95. This valuable resource provides an up-to-date overview of relevant laws and standards, further supporting your compliance efforts.Key Features of the SWMS Regulatory Compliance: Adherence to Australian legislation.;  Hazard Management: Identifies potential hazards and outlines control measures.;  Emergency Response: Includes protocols for emergencies for swift and safe responses.;  Customisable Content: Allows for easy addition of company logo and specific job details.; Who is it Suitable For?This SWMS is designed for professionals undertaking work in private residences, including but not limited to: Maintenance Workers;  Locksmiths;  Contractors;  Electricians;  Plumbers; Get the Private Residences - Working in SWMS today and uphold the highest standards of safety and compliance in your operations."
60303-2,Drone Operation on Farms Safe Operating Procedure,https://safetydocs.safetyculture.com/standard-safe-operating-procedure-sop-templates/drone-operation-on-farms-sop-60303/,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/3351/images/4708/safetyculture-drone-operation-on-farms-safe-operating-procedure__13413.1640164059.386.513.jpg?c=1,34.95,0.00,Standard/Safe Operating Procedure (SOP) Templates > Agriculture SOP," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Drone Operation on Farms Safe Operating Procedure (SOP)The Drone Operation on Farms Safe Operating Procedure (SOP) provides a comprehensive guide to safe drone operations so workers are well-prepared to handle potential risks.Contents Hazards: Identifies potential dangers such as electric line contact, fire, and birds of prey that could impact drone operations.;  Licensing: Outlines the necessary proficiency and licensing requirements for operating remotely piloted aircraft, including specific rules for small RPA operations.;  Flight Planning: Notes developing a robust mission plan, considering all regulations and potential environmental factors that may affect drone flights.;  Work Area Setup: Details establishing a safe launch and recovery area, as well as alternate landing sites.;  Fire Hazard: Recognises the risks associated with lithium and polymer batteries and recommends fire safety measures are in place.;  Birds of Prey: Acknowledges managing interactions with raptor birds to prevent drone attacks for safe operations.;  Pre-flight Brief: Lists safety briefings and equipment checks to prepare for each flight.;  RPA Operation: Details following CASA regulations for safe drone operation, including maintaining a visual line of sight and avoiding sensitive areas.;  Worker Training and Induction Register: Track training completion and competency levels so all personnel are adequately prepared.; SOP Training QuizThe Drone Operation on Farms SOP includes a training quiz designed to reinforce learning and assess worker comprehension: Interactive Learning: The quiz provides an engaging tool to test workers' understanding of the SOP.;  Assessment Format: Featuring multiple-choice and true/false questions, the quiz evaluates knowledge effectively, with answers to facilitate learning.; Equip your team with the knowledge and tools needed to operate drones safely on farms."
10227-7,Rubbish Removal Safe Work Method Statement,https://safetydocs.safetyculture.com/swms/rubbish-removal-swms-10227,https://cdn11.bigcommerce.com/s-u81rarrvlz/products/1677/images/4052/safetyculture-rubbish-removal-safe-work-method-statement__60181.1640165011.386.513.jpg?c=1,89.95,0.00,Safe Work Method Statement (SWMS) Templates > Landscaping SWMS," Instant Document Delivery via Email.;  Add to your existing management system.;  Can assist in ensuring workers are adequately trained.;  Customisation instructions provided.;  Microsoft Word Format (Fully editable).;  Only pay once (no subscriptions required).; Rubbish Removal Safe Work Method Statement (SWMS)This Rubbish Removal SWMS guides businesses through the safe removal of waste, focusing on mitigating hazards associated with mobile plant movement and work near traffic corridors.Job Steps Covered in Rubbish Removal SWMS Training on Health Effects of Respirable Crystalline Silica Dust: Importance of educating workers on identifying and mitigating risks associated with dust inhalation.;  Check Weather Conditions & Prepare: Addresses the preparation and precautions for working in various weather conditions to prevent hyperthermia and hypothermia.;  Planning: Covers the importance of vaccinations and first aid readiness for outdoor work-related health risks.;  Travel to Site & Waste Station: Outlines vehicle and load safety to prevent collisions and loss of load during transit.;  Arrival On-site & Assess On-site Conditions: Safe setup and hazard assessment upon reaching the job site.;  Environment: Focuses on minimising environmental impact during rubbish removal tasks.;  Housekeeping: Emphasises maintaining a clean and safe work area to prevent slips, trips, and falls.;  Loading Rubbish: Details safe loading practices to avoid musculoskeletal disorders.;  Unloading at Landfill: Guides on safe unloading practices and awareness of surrounding hazards.;  Fuelling: Provides safety measures for refuelling equipment to prevent fires and exposure to harmful substances.;  On Completion: Helps site security and cleanliness post-job completion.;  Emergency Response: Prepares workers for efficient response to injuries, environmental damage, or other emergencies.; Each purchase of our SWMS comes with a complimentary copy of the Legislation & Codes of Practice Reference List, valued at $19.95. This valuable resource provides an up-to-date overview of relevant laws and standards, further supporting your compliance efforts.Key Features of the SWMS Regulatory Compliance: Adherence to Australian legislation for workplace safety.;  Hazard Management: Comprehensive identification and control measures for a wide range of potential hazards.;  Emergency Response: Includes protocols for emergencies, ensuring a swift and effective response.;  Environmental Protection: Guidance on minimising environmental impact during rubbish removal operations.; Who is it Suitable For?This SWMS is ideal for businesses and contractors involved in rubbish removal, particularly those working in or around construction sites, near traffic corridors, or in environments where hazardous materials are present.Get your copy today and take a proactive step toward a safer workplace."
